index,minimum,maximum,Combination
ISETACabcpp,0.0,0.0,Galactose
ISETACtex,0.0,0.0,Galactose
K2L4Aabcpp,0.004221773404775963,0.004221773405052211,Galactose
K2L4Aabctex,0.004221773404775963,0.004221773405043459,Galactose
KARA1,-0.18970834771073578,-0.1897083476984004,Galactose
HYD2pp,0.0,0.0,Galactose
HYD3pp,0.0,0.0,Galactose
LIPOCT,0.0,0.0,Galactose
HYPOE,0.0,0.0,Galactose
KARA2,0.06304212610588791,0.06304212610627125,Galactose
KAS14,0.0,0.0,Galactose
KAS15,0.0,0.0,Galactose
LIPOS,0.0,0.0,Galactose
KDOCT2,0.008443546809551925,0.008443546810118099,Galactose
KDOPP,0.008443546809551923,0.008443546810076958,Galactose
HYXNtex,0.0,0.0,Galactose
HYXNtpp,0.0,0.0,Galactose
Htex,-526.7591072057295,-28.14182568946107,Galactose
KDOPS,0.008443546809551925,0.008443546810135058,Galactose
LIPOt2pp,0.0,0.0,Galactose
KG6PDC,0.0,0.0,Galactose
Kabcpp,0.0,0.0,Galactose
Kt2pp,0.04235508921254766,0.04235508926256441,Galactose
Kt3pp,0.0,0.0,Galactose
Ktex,0.042355089237172815,0.042355089237194075,Galactose
L_LACD2,0.0,0.0,Galactose
I2FE2SR,0.0,0.0,Galactose
I2FE2SS,6.205935654499914e-05,6.205937467957472e-05,Galactose
I2FE2SS2,5.6417604111766896e-05,5.641761334506693e-05,Galactose
I2FE2ST,6.075726054642496e-06,6.075742975622429e-06,Galactose
I4FE4SR,5.641760411176689e-05,5.641761334506563e-05,Galactose
I4FE4ST,5.6417604884583094e-05,5.641761334506542e-05,Galactose
ICDHyr,0.23330679433737034,0.2333067943363464,Galactose
ICHORS_copy1,-1000.0000000000001,0.0,Galactose
ICHORS_copy2,0.0,1000.0,Galactose
ICHORT,0.0,0.0,Galactose
ICL,0.0,0.0,Galactose
ICYSDS,0.0003916683972651833,0.0003916684320399652,Galactose
IDOND,0.0,0.0,Galactose
IDOND2,0.0,0.0,Galactose
IDONt2rpp,0.0,0.0,Galactose
L_LACD3,0.0,0.0,Galactose
L_LACt2rpp,0.0,0.0,Galactose
L_LACtex,0.0,0.0,Galactose
LA4NTpp,0.0,0.0,Galactose
LACZ,0.0,0.0,Galactose
LACZpp,0.0,0.0,Galactose
LADGMDH,0.0,0.0,Galactose
LALADGLUtex,0.0,0.0,Galactose
IDONtex,0.0,0.0,Galactose
IG3PS,0.020557276358021435,0.02055727635921957,Galactose
LALADGLUtpp,0.0,0.0,Galactose
LIPOtex,0.0,0.0,Galactose
LALALGLUtex,0.0,0.0,Galactose
LALALGLUtpp,0.0,0.0,Galactose
IGPDH,0.020557276358021435,0.020557276359372035,Galactose
IGPS,0.012334409212976972,0.012334409214417523,Galactose
LPADSS,0.004221773404775963,0.004221773405059501,Galactose
ILETA,-0.06304212611084518,-0.06304212610588791,Galactose
ILETRS,0.0,0.0,Galactose
ILEabcpp,0.0,0.0,Galactose
ILEt2rpp,0.0,0.0,Galactose
ILEtex,0.0,0.0,Galactose
IMPC,-0.11777241883135027,-0.11777241883042651,Galactose
LALDO2x,0.0,0.0,Galactose
LALDO3,0.0,0.0,Galactose
LALGP,0.0,0.0,Galactose
LCADi,0.0,0.0,Galactose
LCARR,0.0,0.0,Galactose
LCARS,0.0,0.0,Galactose
IMPD,0.05288413480452957,0.052884134827990446,Galactose
IMPtex,0.0,0.0,Galactose
INDOLEt2pp,0.0,1000.0000000000014,Galactose
INDOLEt2rpp,0.0,1000.0,Galactose
INDOLEtex,0.0,0.0,Galactose
INOSTt4pp,0.0,0.0,Galactose
INSH,0.0,0.0,Galactose
INSK,0.0,0.0,Galactose
INSTtex,0.0,0.0,Galactose
LCTSt3ipp,0.0,0.0,Galactose
LCTStex,0.0,0.0,Galactose
LCTStpp,0.0,0.0,Galactose
INSt2pp_copy1,0.0,1000.0,Galactose
LDH_D,0.0,0.0,Galactose
LPLIPAL1A120pp,0.0,0.0,Galactose
LDH_D2,0.0,0.0,Galactose
LEUTAi,0.09776109137680504,0.09776109138110492,Galactose
LEUTRS,0.0,0.0,Galactose
INSt2pp_copy2,-1000.0000000000014,0.0,Galactose
LEUabcpp,0.0,0.0,Galactose
LPLIPAL1A140pp,0.0,0.0,Galactose
LEUt2rpp,0.0,0.0,Galactose
LEUtex,0.0,0.0,Galactose
LYStex,0.0,0.0,Galactose
LYXI,0.0,0.0,Galactose
LGTHL,0.0,0.0,Galactose
LPLIPAL1A141pp,0.0,0.0,Galactose
LIPACabcpp,0.0,0.0,Galactose
LIPAHT2ex,0.0,0.0,Galactose
LIPAHTex,0.0,0.0,Galactose
LIPAMPL,0.0,0.0,Galactose
LIPATPT,0.0,0.0,Galactose
LIPAabcpp,0.0,0.0,Galactose
LYXt2pp,0.0,0.0,Galactose
LYXtex,0.0,0.0,Galactose
M1PD,0.0,0.0,Galactose
MACPD,0.0,0.0,Galactose
MALCOAMT,0.0,0.0,Galactose
MALDDH,0.0,0.0,Galactose
MALDt2_2pp,0.0,0.0,Galactose
LPLIPAL1A160pp,0.0,0.0,Galactose
MALDtex,0.0,0.0,Galactose
MALS,0.0,0.0,Galactose
MALTATr,0.0,0.0,Galactose
MELIBt2pp,0.0,0.0,Galactose
LPLIPAL1A161pp,0.0,0.0,Galactose
MELIBt3ipp,0.0,0.0,Galactose
MELIBtex,0.0,0.0,Galactose
MALTHXabcpp,0.0,0.0,Galactose
MALTHXtexi,0.0,0.0,Galactose
MALTPTabcpp,0.0,0.0,Galactose
LPLIPAL1A180pp,0.0,0.0,Galactose
MALTPTtexi,0.0,0.0,Galactose
MEOHtex,0.0,0.0,Galactose
MEOHtrpp,0.0,0.0,Galactose
MEPCT,0.0005183910703129909,0.000518391070313097,Galactose
MALTTRabcpp,0.0,0.0,Galactose
MALTTRtexi,0.0,0.0,Galactose
LPLIPAL1A181pp,0.0,0.0,Galactose
MALTTTRabcpp,0.0,0.0,Galactose
MALTTTRtexi,0.0,0.0,Galactose
MALTabcpp,0.0,0.0,Galactose
METAT,0.00029163566282991123,0.0002916356625875471,Galactose
METDabcpp,0.0,0.0,Galactose
METDtex,0.0,0.0,Galactose
METOX1s,0.0,0.0,Galactose
METOX2s,0.0,0.0,Galactose
MALTptspp,0.0,0.0,Galactose
MALTtexi,0.0,0.0,Galactose
LPLIPAL1E120pp,0.0,0.0,Galactose
MALt2_2pp,0.0,0.0,Galactose
MALt2_3pp,0.0,0.0,Galactose
METS,0.03349448607050845,0.03349448607761576,Galactose
METSOX1abcpp,0.0,0.0,Galactose
METSOX1tex,0.0,0.0,Galactose
MALt3pp,0.0,0.0,Galactose
METSOX2abcpp,0.0,0.0,Galactose
MALtex,0.0,0.0,Galactose
LPLIPAL1E140pp,0.0,0.0,Galactose
MAN1PT2,0.0,0.0,Galactose
MAN6PI,0.0,0.0,Galactose
LPLIPAL1E141pp,0.0,0.0,Galactose
MAN6Pt6_2pp,0.0,0.0,Galactose
METSOX2tex,0.0,0.0,Galactose
LPLIPAL1E160pp,0.0,0.0,Galactose
MAN6Ptex,0.0,0.0,Galactose
METSOXR1,0.0,0.0,Galactose
MANAO,0.0,0.0,Galactose
LPLIPAL1E161pp,0.0,0.0,Galactose
MANGLYCptspp,0.0,0.0,Galactose
MANGLYCtex,0.0,0.0,Galactose
METSOXR2,0.0,0.0,Galactose
METTRS,0.0,0.0,Galactose
LPLIPAL1E180pp,0.0,0.0,Galactose
METabcpp,0.0,0.0,Galactose
METtex,0.0,0.0,Galactose
MANPGH,0.0,0.0,Galactose
MANptspp,0.0,0.0,Galactose
MANtex,0.0,0.0,Galactose
MCITD,0.0,0.0,Galactose
MG2t3_2pp,0.001882395330370547,0.0018823953683419477,Galactose
LPLIPAL1E181pp,0.0,0.0,Galactose
MG2tex,0.0018823953683404333,0.001882395368341831,Galactose
MG2tpp,0.0,0.0,Galactose
MCITL2,0.0,0.0,Galactose
MCITS,0.0,0.0,Galactose
MG2uabcpp,0.0,0.0,Galactose
LPLIPAL1G120pp,0.0,0.0,Galactose
MGSA,0.0,0.0,Galactose
MI1PP,0.0,0.0,Galactose
MICITDr,0.0,0.0,Galactose
MCOATA,0.016887961582386028,0.016887961597376155,Galactose
MCPST,0.0,0.0,Galactose
MINCYCtex,0.0,0.0,Galactose
LPLIPAL1G140pp,0.0,0.0,Galactose
MINCYCtpp,0.0,0.0,Galactose
MCTP1App,0.003014870460832505,0.0030148704615896083,Galactose
MINOHPtexi,0.0,0.0,Galactose
MCTP1Bpp,0.0,0.0,Galactose
LPLIPAL1G141pp,0.0,0.0,Galactose
MCTP2App,0.0,0.0,Galactose
MDDCP1pp,0.0,0.0,Galactose
MDDCP2pp,0.0,0.0,Galactose
MDDCP3pp,0.0,0.0,Galactose
MLDCP1App,0.0,0.0,Galactose
MLDCP1Bpp,0.0,0.0,Galactose
MLDCP2App,0.0,0.0,Galactose
MLDCP2Bpp,0.0,0.0,Galactose
MLDCP3App,0.0,0.0,Galactose
MLDEP1pp,0.0,0.0,Galactose
MDDCP4pp,0.0,0.0,Galactose
MDDCP5pp,0.0,0.0,Galactose
LPLIPAL1G160pp,0.0,0.0,Galactose
MDDEP1pp,0.0,0.0,Galactose
MDDEP2pp,0.0,0.0,Galactose
MLDEP2pp,0.0,0.0,Galactose
MLTG1,0.0,0.0,Galactose
MLTG2,0.0,0.0,Galactose
MDDEP3pp,0.0,0.0,Galactose
MDDEP4pp,0.0,0.0,Galactose
LPLIPAL1G161pp,0.0,0.0,Galactose
MDH,0.15485723496839782,0.15490562399824878,Galactose
MLTG3,0.0,0.0,Galactose
MLTG4,0.0,0.0,Galactose
MDH2,0.0,0.0,Galactose
LPLIPAL1G180pp,0.0,0.0,Galactose
MDH3,0.0,0.0,Galactose
MLTG5,0.0,0.0,Galactose
MLTGY1pp,0.0,0.0,Galactose
MLTGY2pp,0.0,0.0,Galactose
MLTGY3pp,0.0,0.0,Galactose
MLTGY4pp,0.0,0.0,Galactose
ME1,0.0,0.0,Galactose
ME2,0.0,0.0,Galactose
MECDPDH5,0.0005183910703130024,0.0005183910703137108,Galactose
MECDPS,0.0005183910703130133,0.0005183910703129466,Galactose
MLTP1,0.0,0.0,Galactose
MLTP2,0.0,0.0,Galactose
MLTP3,0.0,0.0,Galactose
MMCD,0.0,0.0,Galactose
MMETt2pp,0.0,0.0,Galactose
LPLIPAL1G181pp,0.0,0.0,Galactose
MMETtex,0.0,0.0,Galactose
MMM,0.0,0.0,Galactose
MOADSUx,0.00010589152043229178,0.00010589152132278422,Galactose
MOAT,0.004221773404775963,0.004221773404962246,Galactose
MN2t3pp,0.0,0.0,Galactose
LPLIPAL2A120,0.0,0.0,Galactose
MN2tpp,0.00014994057706768679,0.0001499406960936734,Galactose
MOAT2,0.004221773404775963,0.0042217734049859925,Galactose
LPLIPAL2A140,0.0,0.0,Galactose
MOAT3C,0.0,0.0,Galactose
MN6PP,0.0,0.0,Galactose
LPLIPAL2A141,0.0,0.0,Galactose
MNLptspp,0.0,0.0,Galactose
MOBDabcpp,2.799181585197877e-05,2.7991816141218247e-05,Galactose
MOBDtex,2.7991815851978765e-05,2.7991816105178167e-05,Galactose
LPLIPAL2A160,0.0,0.0,Galactose
MOCDS,0.0,0.0,Galactose
MOCOS,2.6472880108072944e-05,2.6472880108071105e-05,Galactose
MOGDS,0.0,0.0,Galactose
MOHMT,0.00012498671264159396,0.00012498671264011313,Galactose
MOX,-0.0005426940806734162,-0.000494305090975644,Galactose
MPTAT,5.294576021614589e-05,5.2945760767280954e-05,Galactose
MPTG,0.0030148704608325056,0.0030148704614086285,Galactose
MNLtex,0.0,0.0,Galactose
MNNH,0.0,0.0,Galactose
MNt2pp,0.0,0.0,Galactose
MNtex,0.00014994065700556068,0.00014994065700563668,Galactose
NDPK6,0.0,0.0,Galactose
MPTG2,0.0,0.0,Galactose
MPTS,5.294576021614589e-05,5.294576072467551e-05,Galactose
MPTSS,0.00010589152043229178,0.00010589152149777407,Galactose
MSAR,0.0,0.0,Galactose
NDPK7,0.0,0.0,Galactose
NDPK8,0.0,0.0,Galactose
LPLIPAL2A161,0.0,0.0,Galactose
NH4tex,-496.3273878022929,2.2898937138001734,Galactose
NH4tpp,-496.3273878022937,2.2898937137991093,Galactose
NHFRBO,0.0,0.0,Galactose
MSO3abcpp,0.0,0.0,Galactose
MSO3tex,0.0,0.0,Galactose
MTAN,0.0,0.0,Galactose
MTHFC,0.19085471019329375,0.19085471020453432,Galactose
MTHFD,0.19085471019327777,0.1908547102039037,Galactose
MTHFR2,0.033494486070508464,0.033494486070662514,Galactose
NI2abcpp,0.0,0.0,Galactose
NI2t3pp,0.0,0.0,Galactose
MTHTHFSs,9.721188760997506e-05,9.721188758649634e-05,Galactose
MTRPOX,0.0,0.0,Galactose
N2Otex,0.0,0.0,Galactose
NI2tex,7.008803504022594e-05,7.00880350402242e-05,Galactose
LPLIPAL2A180,0.0,0.0,Galactose
NI2tpp,7.008801889045734e-05,7.00880373662345e-05,Galactose
NI2uabcpp,0.0,0.0,Galactose
N2Otpp,0.0,0.0,Galactose
NACODA,0.0,0.0,Galactose
NACtex,0.0,0.0,Galactose
NACtpp,0.0,0.0,Galactose
NADDP,0.0,0.0,Galactose
NADH10,0.0,0.0,Galactose
NADH16pp,0.0,0.0,Galactose
NMNAT,0.0,0.0,Galactose
NMNDA,0.0,0.0,Galactose
NMNN,0.0,0.0,Galactose
NMNPtpp,0.0,0.0,Galactose
NADH17pp,0.0,0.0,Galactose
NADH18pp,0.0,0.0,Galactose
NMNt7pp,0.0,0.0,Galactose
LPLIPAL2A181,0.0,0.0,Galactose
NMNtex,0.0,0.0,Galactose
NNAM,0.0,0.0,Galactose
NADH5,0.0,0.0,Galactose
NADH9,0.0,0.0,Galactose
NADK,9.699489678912561e-05,9.699489598387395e-05,Galactose
NNATr,0.0004943050892311832,0.0004943050894038825,Galactose
NNDMBRT,0.0,0.0,Galactose
NADN,0.0,0.0,Galactose
LPLIPAL2ATE120,0.0,0.0,Galactose
NADPHQR2,0.0,0.0,Galactose
NADPHQR3,0.0,0.0,Galactose
NNDPR,0.0004943050892298423,0.0004943050891660257,Galactose
NO2t2rpp,0.0,0.0,Galactose
NO2tex,0.0,0.0,Galactose
NADPHQR4,0.0,0.0,Galactose
NO3R1bpp,0.0,0.0,Galactose
NADPPPS,0.0,0.0,Galactose
LPLIPAL2ATE140,0.0,0.0,Galactose
NADS1,0.0004943050892308975,0.0004943050893014242,Galactose
NADTRHD,0.0,0.0,Galactose
NAMNPP,0.0,0.0,Galactose
NAt3_1p5pp,0.0,0.0,Galactose
NO3R1pp,0.0,0.0,Galactose
NO3R2bpp,0.0,0.0,Galactose
NO3R2pp,0.0,0.0,Galactose
NO3t7pp,0.0,0.0,Galactose
NO3tex,0.0,0.0,Galactose
NODOx,0.0,0.0,Galactose
NAt3_2pp,0.0,0.0,Galactose
NAt3pp,0.0,1000.0,Galactose
NODOy,0.0,0.0,Galactose
NAtex,0.0,0.0,Galactose
LPLIPAL2ATE141,0.0,0.0,Galactose
NDPK1,-999.882227581198,1000.0,Galactose
NDPK2,0.09228250709208143,0.09228250715606472,Galactose
NOVBCNtex,0.0,0.0,Galactose
NOVBCNtpp,0.0,0.0,Galactose
NOtex,0.0,0.0,Galactose
NDPK3,0.03925472435860314,0.03925472440498424,Galactose
NOtpp,0.0,0.0,Galactose
NDPK4,0.005677781810719974,0.005677781813489966,Galactose
LPLIPAL2ATE160,0.0,0.0,Galactose
NDPK5,0.0,0.0,Galactose
NTD1,0.0,0.0,Galactose
NTD10,0.0,0.0,Galactose
NTD10pp,0.0,0.0,Galactose
LPLIPAL2ATE161,0.0,0.0,Galactose
NTD11,0.0,0.0,Galactose
NTD11pp,0.0,0.0,Galactose
NTD12,0.0,0.0,Galactose
NTD12pp,0.0,0.0,Galactose
NTD1pp,0.0,0.0,Galactose
NTD2,0.0,0.0,Galactose
URIC,0.0,0.0,Galactose
NTD2pp,0.0,0.0,Galactose
LPLIPAL2ATE180,0.0,0.0,Galactose
NTD3,0.0,0.0,Galactose
NTD3pp,0.0,0.0,Galactose
LPLIPAL2ATE181,0.0,0.0,Galactose
NTD4,0.0,0.0,Galactose
NTD4pp,0.0,0.0,Galactose
NTD9pp,0.0,0.0,Galactose
NTP1,0.0,0.0,Galactose
NTP10,0.0,0.0,Galactose
NTD5,0.0,0.0,Galactose
LPLIPAL2ATG120,0.0,0.0,Galactose
NTD5pp,0.0,0.0,Galactose
NTP11,0.0,0.0,Galactose
NTP12,0.0,0.0,Galactose
NTD6,0.0,0.0,Galactose
LPLIPAL2ATG140,0.0,0.0,Galactose
NTD6pp,0.0,0.0,Galactose
NTD7,0.0,0.0,Galactose
NTP3,0.0,0.0,Galactose
NTP3pp,0.0,0.0,Galactose
NTD7pp,0.0,0.0,Galactose
NTP5,0.0,0.0,Galactose
LPLIPAL2ATG141,0.0,0.0,Galactose
NTPP1,0.0,0.0,Galactose
NTPP10,0.0,0.0,Galactose
NTD8,0.0,0.0,Galactose
NTD8pp,0.0,0.0,Galactose
NTD9,0.0,0.0,Galactose
NTPP11,0.0,0.0,Galactose
NTPP2,0.0,0.0,Galactose
NTPP3,0.0,0.0,Galactose
NTPP4,0.0,0.0,Galactose
NTPP5,0.0,0.0,Galactose
OPMEACPS,0.0,0.0,Galactose
LPLIPAL2ATG160,0.0,0.0,Galactose
ORNDC,0.0,0.0,Galactose
ORNabcpp,0.0,0.0,Galactose
NTPP6,0.0,0.0,Galactose
NTPP7,0.0,0.0,Galactose
NTPP8,0.0,0.0,Galactose
ORNtex,0.0,0.0,Galactose
LPLIPAL2ATG161,0.0,0.0,Galactose
OROTt2_2pp,0.0,0.0,Galactose
OROTtex,0.0,0.0,Galactose
ORPT,-0.07177947848798225,-0.07177947848647737,Galactose
NTPP9,0.0,0.0,Galactose
NTPTP1,0.0,0.0,Galactose
NTPTP2,0.0,0.0,Galactose
OXAMTC,0.0,0.0,Galactose
LPLIPAL2ATG180,0.0,0.0,Galactose
OXCDC,0.0,0.0,Galactose
OXCOAHDH,0.0,0.0,Galactose
NTRIR2x,0.0,0.0,Galactose
NTRIR3pp,0.0,0.0,Galactose
NTRIR4pp,0.0,0.0,Galactose
OXDHCOAT,0.0,0.0,Galactose
P5CD,0.0,0.0,Galactose
O16A4COLIPAabctex,0.0,0.0,Galactose
LPLIPAL2ATG181,0.0,0.0,Galactose
O16A4Lpp,0.0,0.0,Galactose
P5CR,0.047966905838443166,0.047966905853024655,Galactose
PA120abcpp,0.0,0.0,Galactose
PA140abcpp,0.0,0.0,Galactose
PA141abcpp,0.0,0.0,Galactose
O16AP1pp,0.0,0.0,Galactose
O16AP2pp,0.0,0.0,Galactose
O16AP3pp,0.0,0.0,Galactose
O16AT,0.0,0.0,Galactose
O16AUNDtpp,0.0,0.0,Galactose
PA160abcpp,0.0,0.0,Galactose
LPLIPAL2E120,0.0,0.0,Galactose
PA161abcpp,0.0,0.0,Galactose
PA180abcpp,0.0,0.0,Galactose
O16GALFT,0.0,0.0,Galactose
O16GLCT1,0.0,0.0,Galactose
O16GLCT2,0.0,0.0,Galactose
PA181abcpp,0.0,0.0,Galactose
LPLIPAL2E140,0.0,0.0,Galactose
PACALDt2rpp,0.0,0.0,Galactose
PACALDtex,0.0,0.0,Galactose
PACCOAE,0.0,0.0,Galactose
O2Stex,0.0,0.0,Galactose
O2tex,0.0,0.0,Galactose
O2tpp,0.0,0.0,Galactose
OAADC,0.0,0.0,Galactose
PACCOAL,0.0,0.0,Galactose
OBTFL,0.0,0.0,Galactose
LPLIPAL2E141,0.0,0.0,Galactose
OCBT,0.06418414879448454,0.06418414879538285,Galactose
OCDCAtexi,0.0,0.0,Galactose
PANTS,0.000124986712641342,0.00012498671522424417,Galactose
PAPA120,0.0,0.0,Galactose
PAPA120pp,0.0,0.0,Galactose
PAPA140,0.0,0.0,Galactose
OCDCEAtexi,0.0,0.0,Galactose
OCTAtex,0.0,0.0,Galactose
OCTDPS,4.838895298442843e-05,4.83889529844689e-05,Galactose
OCTNLL,0.0,0.0,Galactose
PAPA140pp,0.0,0.0,Galactose
LPLIPAL2E160,0.0,0.0,Galactose
PAPA141,0.0,0.0,Galactose
PAPA141pp,0.0,0.0,Galactose
OGMEACPD,0.0,0.0,Galactose
OGMEACPR,0.0,0.0,Galactose
LPLIPAL2E161,0.0,0.0,Galactose
OGMEACPS,0.0,0.0,Galactose
OHPBAT,4.838895298442843e-05,4.8388952984434196e-05,Galactose
PAPA160,0.0,0.0,Galactose
PAPA160pp,0.0,0.0,Galactose
PAPA161,0.0,0.0,Galactose
LPLIPAL2E180,0.0,0.0,Galactose
PAPA161pp,0.0,0.0,Galactose
PAPA180,0.0,0.0,Galactose
PAPA180pp,0.0,0.0,Galactose
OHPHM,0.0,0.0,Galactose
OMBZLM,0.0,0.0,Galactose
OMCDC,0.09776109137680507,0.0977610913757456,Galactose
PAPA181,0.0,0.0,Galactose
PAPA181pp,0.0,0.0,Galactose
OMMBLHX,0.0,0.0,Galactose
LPLIPAL2E181,0.0,0.0,Galactose
OMMBLHX3,0.0,0.0,Galactose
PAPPT3,0.006029740921665011,0.0060297409218726394,Galactose
PAPSR,0.0,0.0,Galactose
OMPDC,0.07177947848647731,0.07177947848922228,Galactose
PAPSR2,0.0,0.0,Galactose
PDE1,0.0,0.0,Galactose
PDE4,0.0,0.0,Galactose
OMPHHX,0.0,0.0,Galactose
OMPHHX3,0.0,0.0,Galactose
LPLIPAL2G120,0.0,0.0,Galactose
OP4ENH,0.0,0.0,Galactose
OPHBDC,4.8388952984428436e-05,4.838895298443609e-05,Galactose
PDH,0.0,0.0,Galactose
PDX5PO2,0.0,4.8388953071837195e-05,Galactose
PDX5POi,0.0,4.838895323086348e-05,Galactose
PDX5PS,4.838895298442842e-05,4.838895355384621e-05,Galactose
OPHHX,0.0,0.0,Galactose
OPHHX3,4.838895126462704e-05,4.8388952984445926e-05,Galactose
OPMEACPD,0.0,0.0,Galactose
OPMEACPR,0.0,0.0,Galactose
PDXPP,0.0,0.0,Galactose
LPLIPAL2G140,0.0,0.0,Galactose
PE120abcpp,0.0,0.0,Galactose
PE140abcpp,0.0,0.0,Galactose
LPLIPAL2G141,0.0,0.0,Galactose
PE141abcpp,0.0,0.0,Galactose
PG120abcpp,0.0,0.0,Galactose
PG140abcpp,0.0,0.0,Galactose
LPLIPAL2G160,0.0,0.0,Galactose
PG141abcpp,0.0,0.0,Galactose
PG160abcpp,0.0,0.0,Galactose
PG161abcpp,0.0,0.0,Galactose
PE160abcpp,0.009969860241356727,0.009969860244942542,Galactose
PE161abcpp,0.004569826680950953,0.00456982668514615,Galactose
PG180abcpp,0.0,0.0,Galactose
LPLIPAL2G161,0.0,0.0,Galactose
PG181abcpp,0.0,0.0,Galactose
PE180abcpp,0.0,0.0,Galactose
PE181abcpp,0.0,0.0,Galactose
PEAMNOpp,0.0,0.0,Galactose
PEAMNtex,0.0,0.0,Galactose
PGAMT,-0.020503028652580035,-0.020503028652881946,Galactose
PGCD,0.3071930366957457,0.3071930367049773,Galactose
PGI,9.999999999983476,10.000000000008974,Galactose
LPLIPAL2G180,0.0,0.0,Galactose
PGK,-19.477539266847284,-19.477539266837113,Galactose
PGL,0.0,0.0,Galactose
PGLYCP,0.0,0.0,Galactose
PGM,-19.17034623014474,-19.170346230127844,Galactose
PGMT,9.999999999992173,9.999999999999998,Galactose
PGP120abcpp,0.0,0.0,Galactose
PGP140abcpp,0.0,0.0,Galactose
PERD,4.838895298442842e-05,4.838895332154933e-05,Galactose
PETNT161pp,0.0,0.0,Galactose
PETNT181pp,0.0,0.0,Galactose
PFK,0.0,9.811041789573277,Galactose
PFK_2,0.0,0.0,Galactose
PFK_3,0.0,9.811041789570702,Galactose
PFL,17.63652751981153,516.2538090359361,Galactose
PGP141abcpp,0.0,0.0,Galactose
PGP160abcpp,0.0,0.0,Galactose
PGP161abcpp,0.0,0.0,Galactose
LPLIPAL2G181,0.0,0.0,Galactose
PGP180abcpp,0.0,0.0,Galactose
PGP181abcpp,0.0,0.0,Galactose
PLIPA1E181pp,0.0,0.0,Galactose
PGPP120,0.0,0.0,Galactose
LSERDHr,0.0,0.0,Galactose
PGPP120pp,0.0,0.0,Galactose
PGPP140,0.0,0.0,Galactose
PLIPA1G120pp,0.0,0.0,Galactose
PLIPA1G140pp,0.0,0.0,Galactose
PLIPA1G141pp,0.0,0.0,Galactose
PLIPA1G160pp,0.0,0.0,Galactose
PLIPA1G161pp,0.0,0.0,Galactose
PGPP140pp,0.0,0.0,Galactose
PGPP141,0.0,0.0,Galactose
PGPP141pp,0.0,0.0,Galactose
PLIPA1G180pp,0.0,0.0,Galactose
PLIPA1G181pp,0.0,0.0,Galactose
PLIPA2A120pp,0.0,0.0,Galactose
PLIPA2A140pp,0.0,0.0,Galactose
PGPP160,0.0,0.0,Galactose
PGPP160pp,0.0,0.0,Galactose
PGPP161,0.0,0.0,Galactose
PLIPA2A141pp,0.0,0.0,Galactose
LYSDC,0.0,0.0,Galactose
PLIPA2A160pp,0.0,0.0,Galactose
PLIPA2A161pp,0.0,0.0,Galactose
PLIPA2A180pp,0.0,0.0,Galactose
PLIPA2A181pp,0.0,0.0,Galactose
PGPP161pp,0.0,0.0,Galactose
PGPP180,0.0,0.0,Galactose
PGPP180pp,0.0,0.0,Galactose
PGPP181,0.0,0.0,Galactose
PGPP181pp,0.0,0.0,Galactose
PLIPA2E120pp,0.0,0.0,Galactose
LYSTRS,0.0,0.0,Galactose
PLIPA2E140pp,0.0,0.0,Galactose
PLIPA2E141pp,0.0,0.0,Galactose
PGSA120,0.0,0.0,Galactose
PGSA140,0.0,0.0,Galactose
LYSabcpp,0.0,0.0,Galactose
PGSA141,0.0,0.0,Galactose
PGSA160,0.0,0.0,Galactose
PGSA161,0.0,0.0,Galactose
PGSA180,0.0,0.0,Galactose
PGSA181,0.0,0.0,Galactose
PHEMEabcpp,0.0,0.0,Galactose
PLIPA2E160pp,0.0,0.0,Galactose
PLIPA2E161pp,0.0,0.0,Galactose
PLIPA2E180pp,0.0,0.0,Galactose
PLIPA2E181pp,0.0,0.0,Galactose
PLIPA2G120pp,0.0,0.0,Galactose
PLIPA2G140pp,0.0,0.0,Galactose
PLIPA2G141pp,0.0,0.0,Galactose
PLIPA2G160pp,0.0,0.0,Galactose
PLIPA2G161pp,0.0,0.0,Galactose
PLIPA2G180pp,0.0,0.0,Galactose
PHEMEtiex,0.0,0.0,Galactose
PHETA1,-0.04020080436992814,-0.04020080437067324,Galactose
PHETRS,0.0,0.0,Galactose
PLIPA2G181pp,0.0,0.0,Galactose
LYSt2pp,0.0,0.0,Galactose
PMANM,0.0,0.0,Galactose
PMDPHT,9.67779059687913e-05,9.677790596886999e-05,Galactose
PMEACPE,0.0,0.0,Galactose
PHEt2rpp,0.0,0.0,Galactose
PHEtex,0.0,0.0,Galactose
PHYTSpp,0.0,0.0,Galactose
PIt2rpp,0.20931607221049225,0.20931607222068263,Galactose
PMPK,4.838895298442842e-05,4.838895559308897e-05,Galactose
PNTK,0.000124986712641439,0.00012498671282543718,Galactose
PItex,0.20931607221759246,0.20931607222623028,Galactose
LYSt3pp,0.0,0.0,Galactose
PIuabcpp,0.0,0.0,Galactose
PLIPA1A120pp,0.0,0.0,Galactose
PLIPA1A140pp,0.0,0.0,Galactose
PLIPA1A141pp,0.0,0.0,Galactose
PLIPA1A160pp,0.0,0.0,Galactose
PNTOt4pp,0.0,0.0,Galactose
PNTOtex,0.0,0.0,Galactose
POAACR,0.0,0.0,Galactose
POR5,0.023598836678434498,0.023598836686354104,Galactose
POX,0.0,0.0,Galactose
PPA,0.0,0.0,Galactose
PPA2,0.0,0.0,Galactose
