index,minimum,maximum,Combination
ALAALAr,0.024847382489666926,0.024847382489667134,Galactose
tempname_new,0.02484738248966693,0.02484738248966713,Galactose
PPTGS_BL,0.02484738248966693,0.024847382489667134,Galactose
UDCPDP,0.024847382489666926,0.024847382489667134,Galactose
FACOAL140,0.0,0.0,Galactose
FACOAL140_iso,0.0,0.0,Galactose
FACOAL160,0.0,0.0,Galactose
FACOAL161,0.0,0.0,Galactose
FACOAL180,0.0,0.0,Galactose
FACOAL181,0.0,0.0,Galactose
FACOAL182,0.0,0.0,Galactose
FACOAE140,0.0,0.0,Galactose
FACOAE141,0.0,0.0,Galactose
FACOAE160,0.0,0.0,Galactose
FACOAE161,0.0,0.0,Galactose
FACOAE180,0.0,0.0,Galactose
FACOAE181,0.0,0.0,Galactose
FACOAE182,0.0,0.0,Galactose
CHTBNASE,0.0,0.0,Galactose
PGAMTi,0.04969476497933385,0.04969476497922787,Galactose
GLUR,-0.024847382489667256,-0.02484738248966693,Galactose
G1PACT,0.049694764979333846,0.049694764979688756,Galactose
UAGDP,0.04969476497933385,0.04969476497933464,Galactose
BACCL,0.0,0.0,Galactose
ACPS1,0.0,0.0,Galactose
ACGAMT,0.0,0.0,Galactose
ACOATA,0.0,0.0995899697026534,Galactose
ACCOAC,0.7683541270589944,0.7683541270590166,Galactose
MCOATA,0.763924379799141,0.7639243797991628,Galactose
KAS14,0.0,0.09958996970265392,Galactose
KAS15,0.0,0.09958996970265394,Galactose
3OAS60,0.09958996970265106,0.09958996970265367,Galactose
3OAS80,0.09958996970265106,0.09958996970265367,Galactose
3OAS100,0.09958996970265106,0.09958996970265367,Galactose
3OAS120,0.05211844040777521,0.052118440407776585,Galactose
T2DECAI,0.047471529294875844,0.04747152929487708,Galactose
3OAS121,0.047471529294875844,0.04747152929487708,Galactose
3OAS140,0.05211844040777521,0.052118440407776585,Galactose
3OAS141,0.047471529294875844,0.04747152929487708,Galactose
3OAS160,0.049045933243628825,0.049045933243630116,Galactose
3OAS161,0.047471529294875844,0.04747152929487708,Galactose
3OAS180,0.02535842762493836,0.02535842762493902,Galactose
3OAS181,0.04273095669474084,0.04273095669474195,Galactose
3OAR40,0.09958996970265105,0.09958996970265366,Galactose
3OAR60,0.09958996970265105,0.09958996970265366,Galactose
3OAR80,0.09958996970265105,0.09958996970265366,Galactose
3OAR100,0.09958996970265105,0.09958996970265366,Galactose
3OAR120,0.052118440407775204,0.05211844040777658,Galactose
3OAR121,0.04747152929487584,0.047471529294877066,Galactose
3OAR140,0.052118440407775204,0.05211844040777658,Galactose
3OAR141,0.04747152929487584,0.047471529294877066,Galactose
3OAR160,0.04904593324362882,0.049045933243630116,Galactose
3OAR161,0.04747152929487584,0.047471529294877066,Galactose
3OAR180,0.025358427624938357,0.025358427624939013,Galactose
3OAR181,0.04273095669474084,0.042730956694741945,Galactose
3HAD40,0.09958996970265105,0.09958996970265366,Galactose
3HAD60,0.09958996970265105,0.09958996970265366,Galactose
3HAD80,0.09958996970265105,0.09958996970265366,Galactose
3HAD100,0.09958996970265105,0.09958996970265366,Galactose
3HAD120,0.052118440407775204,0.05211844040777658,Galactose
3HAD121,0.04747152929487584,0.047471529294877066,Galactose
3HAD140,0.052118440407775204,0.05211844040777658,Galactose
3HAD141,0.04747152929487584,0.047471529294877066,Galactose
3HAD160,0.049045933243628825,0.049045933243630116,Galactose
3HAD161,0.04747152929487584,0.047471529294877066,Galactose
3HAD180,0.025358427624938357,0.025358427624939017,Galactose
3HAD181,0.04273095669474084,0.042730956694741945,Galactose
EAR40x,0.09958996970214708,0.09958996970265366,Galactose
EAR40y,0.0,0.0,Galactose
EAR60x,0.09958996970234359,0.09958996970265502,Galactose
EAR60y,0.0,0.0,Galactose
EAR80x,0.09958996970234359,0.09958996970264883,Galactose
EAR80y,0.0,0.0,Galactose
EAR100x,0.052118440407467756,0.052118440407775614,Galactose
EAR100y,0.0,0.0,Galactose
EAR120x,0.052118440407467756,0.052118440407782615,Galactose
EAR120y,0.0,0.0,Galactose
EAR121x,0.04747152929456836,0.04747152929487749,Galactose
EAR121y,0.0,0.0,Galactose
EAR140x,0.052118440407467756,0.052118440407777016,Galactose
EAR140y,0.0,0.0,Galactose
EAR141x,0.04747152929456836,0.047471529294875116,Galactose
EAR141y,0.0,0.0,Galactose
EAR160x,0.04904593324332136,0.049045933243635716,Galactose
EAR160y,0.0,0.0,Galactose
EAR161x,0.04747152929456836,0.04747152929488422,Galactose
EAR161y,0.0,0.0,Galactose
EAR180x,0.025358427624630895,0.025358427624940016,Galactose
EAR180y,0.0,0.0,Galactose
EAR181x,0.042730956694433365,0.042730956694739655,Galactose
EAR181y,0.0,0.0,Galactose
KAS1,0.0008840002184677952,0.0008840002184677938,Galactose
FAS182ACP_BIF,0.0017777147250506208,0.0017777147250506674,Galactose
AACPS_fa1,0.0008840002184677951,0.0008840002184678182,Galactose
CFAS_181,0.003021143603774552,0.003021143603774631,Galactose
MI1PP,0.0,0.0,Galactose
UDPGALM,0.0,0.0,Galactose
TDPDRR,0.14606518375598557,0.1460651837559854,Galactose
TDPDRE,0.14606518375598554,0.1460651837559864,Galactose
TDPGDH,0.14606518375598554,0.1460651837559864,Galactose
UAG2E,0.0,0.0,Galactose
CPSSS_BIF,0.04868839458532852,0.048688394585328795,Galactose
G3PD1,-0.11381983133775415,-0.11381983133775267,Galactose
G3POA_BIF,0.05092026694616698,0.05092026694616829,Galactose
AGPATr_BIF,0.05092026694616698,0.050920266946167,Galactose
PAP_CS,0.0,0.0,Galactose
PHCYT_BIF,0.05092026694616698,0.05092026694616699,Galactose
CDGPT_BIF,0.05092026694616697,0.050920266946167,Galactose
PGPPH_BIF,0.05092026694616697,0.050920266946167,Galactose
CPD15S_BIF,0.011547636542273051,0.011547636542273056,Galactose
CLPNS2_BIF,0.014909749942302132,0.01490974994230214,Galactose
GPDDA1,0.0,0.0,Galactose
GPDDA2,0.0,0.0,Galactose
UGALT_BIF,0.011547636542273055,0.011547636542273058,Galactose
CPD15L_BIF,0.004697652742026789,0.004697652742026791,Galactose
LPAS_BIF,0.0009214844188783645,0.0009214844188783648,Galactose
G3PCT,0.0,0.0,Galactose
ACGAMK,0.0,0.0,Galactose
HETZK,0.0,0.0,Galactose
AMPMS2,0.0,0.0,Galactose
PMPK,0.0,0.0,Galactose
TMPPP,0.0,0.0,Galactose
TMDPPK,0.0,0.0,Galactose
HMPK2,0.0,0.0,Galactose
HMPK4,0.0,0.0,Galactose
HMPK3,0.0,0.0,Galactose
HMPK1,0.0,0.0,Galactose
TMDPK,7.010952760487044e-05,7.010952760487077e-05,Galactose
QULNS,0.0007165005085704935,0.0007165005085723741,Galactose
ASPO5,0.000716500508570173,0.000716500508572374,Galactose
NNDPR,0.000716500508570173,0.000716500508572374,Galactose
NAPRT,0.0,0.0,Galactose
NNAT,0.0007165005085704933,0.000716500508649323,Galactose
NADK,0.0001405334477087932,0.0001405334477103046,Galactose
NADTRHD,0.0,0.0,Galactose
NMNDA,0.0,0.0,Galactose
NNAM,0.0,0.0,Galactose
NADDP,0.0,0.0,Galactose
PNTK,0.0,0.0,Galactose
PTTt,9.05450401353255e-05,9.054504013533087e-05,Galactose
PTTR,9.054504013532549e-05,9.054504013544904e-05,Galactose
PTTK,0.00018109008027065098,0.00018109008027089804,Galactose
PTPAT,0.00018109008027065098,0.00018109008027089804,Galactose
DPCOAK,0.00018109008027065096,0.00018109008027089598,Galactose
PYDXNK,0.0,0.0,Galactose
PYDXK,0.0,0.0,Galactose
PYDAMK,0.0,0.0,Galactose
PLPS,7.010952760487044e-05,7.010952760487094e-05,Galactose
4HTHRS,0.0,0.0,Galactose
OHPBAT,0.0,0.0,Galactose
PYDXPP,0.0,0.0,Galactose
DXPS,0.0001902074627845103,0.00019020746278452914,Galactose
DXPRIi,0.00019020746278451033,0.00019020746278459094,Galactose
MEPCT,0.00019020746278451033,0.0001902074627845909,Galactose
CDPMEK,0.00019020746278451033,0.0001902074627845909,Galactose
MECDPS,0.00019020746278451033,0.00019020746278459089,Galactose
MECDPDH4,0.0,0.0,Galactose
MECDPDH2,0.00019020746278451033,0.0001902074627845909,Galactose
IPDPS,0.00017291587525864572,0.00017291587525871898,Galactose
DMPPS,1.7291587525864573e-05,1.7291587525871905e-05,Galactose
OCTDPS,0.0,0.0,Galactose
DMATT,1.7291587525864573e-05,1.7291587525871905e-05,Galactose
GRTT,1.7291587525864573e-05,1.7291587525871905e-05,Galactose
FRTT,0.0,0.0,Galactose
HEXTT,0.0,0.0,Galactose
UDCPDPS,1.729158752586457e-05,1.72915875258719e-05,Galactose
RBFK,0.0,0.0,Galactose
FMNAT,0.0,0.0,Galactose
ACPpds,0.0,0.0,Galactose
UPP3MT,0.0,0.0,Galactose
SHCHD2,0.0,0.0,Galactose
SHCHF,0.0,0.0,Galactose
CBLAT,7.010952760487044e-05,7.010952760486983e-05,Galactose
UPPDC1,0.0,0.0,Galactose
PPPGO3,0.0,0.0,Galactose
CPPPGO2,0.0,0.0,Galactose
CPPPGO,0.0,0.0,Galactose
GTPDPK,0.0,0.0,Galactose
GTPDPDP,0.0,0.0,Galactose
E4PD,0.0,0.0,Galactose
DPR,0.0,0.0,Galactose
NADS1,0.0007165005088613338,0.0007165005087166996,Galactose
ATPS4,-5.390939796432001,-5.3909397964320265,Galactose
FOLR2,0.04444707142825457,0.044447071428264914,Galactose
DHFR,0.052123278719721826,0.052123278719710314,Galactose
ADCS,0.0,0.0,Galactose
DHFS,0.0,0.0,Galactose
THFGLUS,0.0,0.0,Galactose
FMETTRS,0.0,0.0,Galactose
GTPCI,0.0,0.0,Galactose
DNTPPA,0.0,0.0,Galactose
DNMPPA,0.0,0.0,Galactose
DHNPA2,0.0,0.0,Galactose
DHNPA,0.0,0.0,Galactose
HPPK2,0.0,0.0,Galactose
HPPK,0.0,0.0,Galactose
FOLD3,0.0,0.0,Galactose
DHPS2,0.0,0.0,Galactose
DHPS,0.0,0.0,Galactose
MTHFR2,0.0,7.010952760487097e-05,Galactose
MTHFR3,0.0,7.010939256815782e-05,Galactose
MTHFC,0.34696791326515275,0.3469679132651562,Galactose
MTHFD,0.34696791326434084,0.3469679132650796,Galactose
FTHFL,-0.26321900149481303,-0.2632190014943138,Galactose
FTHFCL,0.0,0.0,Galactose
MI3PP,0.0,0.0,Galactose
MI4PP,0.0,0.0,Galactose
RNDR1,0.0,0.007676207291482222,Galactose
RNDR2,0.0,0.0,Galactose
RNDR3,0.0,0.0,Galactose
RNDR4,0.007676207291495606,0.007676207291482288,Galactose
ADK1,-998.0142876604458,1.9856422300270358,Galactose
DADK,-999.9716696830766,1000.0000000000048,Galactose
HXPRT,0.0,0.0,Galactose
XPPT,0.0,0.0,Galactose
GUAPRT,0.0,0.0,Galactose
DCTPD,0.0,0.0,Galactose
ADPT,0.003021143597654074,0.0030211436055906115,Galactose
TMDS,0.007676207291482128,0.007676207291483079,Galactose
UPPRTr,0.0,0.0,Galactose
DUTPDP,0.0,0.0,Galactose
DTMPK,0.007676207291482127,0.007676207293663564,Galactose
GK1,-999.9716696830719,1000.0,Galactose
DGK1,0.0,0.0,Galactose
NTD6,0.0,0.0,Galactose
NTD1,0.0,0.0,Galactose
NT5C,0.0,0.0,Galactose
NRPH_AZ,0.0,0.0,Galactose
NTD7,0.0,0.0,Galactose
NTD11,0.0,0.0,Galactose
NTD10,0.0,0.0,Galactose
NTD8,0.0,0.0,Galactose
NTD9,0.0,0.0,Galactose
NTD2,0.07023946601584455,0.07023946602794923,Galactose
NTD4,0.05111047440895151,0.0511104744096187,Galactose
NTD3,0.0,0.0,Galactose
NTD5,0.0,0.0,Galactose
ADA,0.0,0.0,Galactose
NTPP8,0.0,0.0,Galactose
NTPP4,0.0,0.0,Galactose
G1PTT,0.14606518375598554,0.14606518375604338,Galactose
TRDR,0.03886655279563798,0.03886655279613477,Galactose
THIORDXi,0.0,0.0,Galactose
GLUPRT,0.046916887161298944,0.046916887162699594,Galactose
PRAGS,0.04691688716129895,0.046916887163197786,Galactose
GART,0.04691688716129894,0.04691688716319778,Galactose
PRFGS,0.046916887161298944,0.04691688716319778,Galactose
PRAIS,0.046916887161298944,0.04691688716319778,Galactose
AIRCr,0.04691688716129893,0.04691688716319777,Galactose
PRASCS,0.04691688716129892,0.046916887163197765,Galactose
ADSL2,0.04691688716129892,0.046916887163197765,Galactose
ADSL1,0.05534848531366098,0.05534848531618787,Galactose
AICART,0.0836788022412877,0.08367880224297826,Galactose
IMPC,-0.0836788022440545,-0.08367880224288957,Galactose
ADSS,0.05534848531354525,0.05534848531590583,Galactose
ADK2,7.010951838265407e-05,1000.0,Galactose
UPPT,0.32374850689176576,0.3237485068921148,Galactose
DTPPT,0.15374139104746767,0.15374139107316107,Galactose
GPPT,0.08367880224269543,0.08367880227361764,Galactose
IMPD,0.028330316927569935,0.028330316930205674,Galactose
NTP1,0.0,0.0,Galactose
NTP2,0.0,0.0,Galactose
NTP3,0.0,0.0,Galactose
NTP4,0.0,0.0,Galactose
NTTP11,0.0,0.0,Galactose
NTPP10,0.0,0.0,Galactose
NTPP6,0.0,0.0,Galactose
NTPP7,0.0,0.0,Galactose
NTPP5,0.0,0.0,Galactose
NTPP2,0.0,0.0,Galactose
NTPP3,0.0,0.0,Galactose
NTPP1,0.0,0.0,Galactose
GMPS2,0.028330316927569932,0.028330316929339468,Galactose
GK2,-999.9716696830728,1000.0,Galactose
NTPTP1,0.0,0.0,Galactose
NTPTP2,0.0,0.0,Galactose
PPK2,0.0,999.9999298904935,Galactose
ADPRDP,0.0,0.0,Galactose
OMPDC,0.19435659493052332,0.194356594932954,Galactose
GNNUC,0.0,0.0,Galactose
ADNUC,0.0030211435985292917,0.003021143627583081,Galactose
INSH,0.0,0.0,Galactose
XTSNH,0.0,0.0,Galactose
URIH,0.07023946602183294,0.07023946604523404,Galactose
CYTDH,0.051110474408951494,0.05111047443035756,Galactose
ASPCT,0.19435659493094853,0.19435659493601765,Galactose
CTPS2,0.0,0.0,Galactose
DHORTS,-0.19435659493114243,-0.1943565949276666,Galactose
ORPT,-0.19435659493163662,-0.1943565949276666,Galactose
DHORD,0.0,0.0,Galactose
CTPS1,0.07570980120638321,0.07570980126862457,Galactose
DCTPD2,0.0,0.0,Galactose
RNTR1,0.0,0.007676207291255916,Galactose
RNTR2,0.011757116265336397,0.011757116265339497,Galactose
RNTR3,0.011757021947586254,0.011757021949586591,Galactose
RNTR4,0.0,0.0,Galactose
URIDK1r,0.1489645113953224,0.14896451143644046,Galactose
URIDK2r,-0.00767620729490901,-0.0076762072567193975,Galactose
DHORDfum,0.0,0.19435659493442026,Galactose
DHORD2,0.0,0.19435659493366514,Galactose
DHORD5,0.0,0.19435659493401877,Galactose
DHORD_NAD,0.0,0.0,Galactose
CSND,0.05111047440895148,0.05111047443142902,Galactose
YUMPS,0.0,0.0,Galactose
FRUabc,0.0,0.0,Galactose
RIBabc,0.0,0.0,Galactose
XYLabc,0.0,0.0,Galactose
GLCt2,0.0,0.0,Galactose
GLCpts,0.0,0.0,Galactose
RAFFINabc,0.0,0.0,Galactose
MELIBabc,0.0,0.0,Galactose
GALt2,10.000000000000002,10.000000000000002,Galactose
SUCRt2,0.0,0.0,Galactose
SUCRt2Na,0.0,0.0,Galactose
LCTSt,0.0,0.0,Galactose
LCTsabc,0.0,0.0,Galactose
MALTTTRabc,0.0,0.0,Galactose
MALTHXabc,0.0,0.0,Galactose
MALTTRabc,0.0,0.0,Galactose
MALTabc,0.0,0.0,Galactose
ARBTt2r,0.0,0.0,Galactose
ARBabc,0.0,0.0,Galactose
GLUabc,0.0,0.0,Galactose
LNBabc,0.0,0.0,Galactose
GNBabc,0.0,0.0,Galactose
SUCCt3,0.19504228497451614,0.19504228497452059,Galactose
SPMDabc,0.0,0.0,Galactose
PTRCabc,0.0,0.0,Galactose
URAt2,0.0,0.0,Galactose
XANt2,0.0,0.0,Galactose
CLtex,0.0014716712947013386,0.001471671294701293,Galactose
COBALT2tex,0.0009809046014672455,0.0009809046033147507,Galactose
MG2tex,0.002452575896168584,0.0024525758961685745,Galactose
HXANt2r,0.0,0.0,Galactose
NH4t,3.0202499208330473,3.020249920833264,Galactose
MN2t3,0.0009809046014672455,0.0009809046014672513,Galactose
FE2abc,0.0022073497458017727,0.002207349745801818,Galactose
FE3abc,0.0022073497458017727,0.0022073497458018013,Galactose
MOBDabc,0.0009809046014672455,0.0009809046014672583,Galactose
Kt2,0.05518374364504432,0.055183743645045025,Galactose
PIabc,0.0,0.0,Galactose
PIt2r,0.21670411689235394,0.2167041168923806,Galactose
VALabc,0.0,0.0,Galactose
LEUabc,0.0,0.0,Galactose
ILEabc,0.0,0.0,Galactose
THRabc,0.0,0.0,Galactose
HISabc,0.0,0.0,Galactose
GLNabc,0.0,0.0,Galactose
TRPt2r,0.0,0.0,Galactose
PHEt2,0.0,0.0,Galactose
TYRt2,0.0,0.0,Galactose
ILEt2r,0.0,0.0,Galactose
CYSt2,0.056399499444362844,0.05639949944436263,Galactose
ARGabc,0.0,0.0,Galactose
ARGt2r,0.0,0.0,Galactose
LYSt5r,0.0,0.0,Galactose
SERt2r,0.0,0.0,Galactose
GLYt2r,0.0,0.0,Galactose
ALAt2r,0.0,0.0,Galactose
ALA_Dt6,0.0,0.0,Galactose
ASPt2r,0.0,0.0,Galactose
ASNt2r,0.0,0.0,Galactose
CBL1abc,7.010952760487045e-05,7.010952760487198e-05,Galactose
CH4St,0.0,0.0,Galactose
H2Ot,-6.660778064586978,-6.660778064591752,Galactose
CO2t,-1.7073046990194987,-1.7073046990187775,Galactose
H2St,0.0,0.0,Galactose
MQN4t,7.010952760487043e-05,7.010952760487078e-05,Galactose
NCAMUP,0.0,0.0,Galactose
NACt,0.0,0.0,Galactose
GLYCt,0.0,0.0,Galactose
UREAt,0.0,0.0,Galactose
L-LACt2r,0.0,0.0,Galactose
ACt2r,-13.620518277239784,-13.6205182772391,Galactose
ETOHt2r,-4.465574579782339,-4.46557457978297,Galactose
CA2abc,0.0014716712947013388,0.0014716712947013383,Galactose
FOLt,0.04444707142774746,0.04444707142824207,Galactose
VALt2,0.0,0.0,Galactose
LEUt2r,0.0,0.0,Galactose
Znabc,0.0009809046014672455,0.000980904601448366,Galactose
NAt3,0.0,0.0,Galactose
PROt4,0.0,0.0,Galactose
PROt2r,0.0,0.0,Galactose
SKMt2,0.0,0.0,Galactose
ACALDt,0.0,0.0,Galactose
METabc,0.0,0.0,Galactose
METSOX1abc,0.0,0.0,Galactose
BTNabc,0.0,0.0,Galactose
THMabc,7.010952760487045e-05,7.010952760487105e-05,Galactose
4AHMMPabc,0.0,0.0,Galactose
RIBFLVt3,7.010952760487044e-05,7.01095276048712e-05,Galactose
CU2abc,0.0009809046014672455,0.0009809046014672563,Galactose
HG2abc,0.0,0.0,Galactose
CD2abcpp,0.0,0.0,Galactose
CGLYabc,0.0,0.0,Galactose
GTHRDabc,0.0,0.0,Galactose
H2O2t,0.0,0.0,Galactose
BILEt4,0.0,0.0,Galactose
BILEt_new,0.0,0.0,Galactose
BILE_new,0.0,0.0,Galactose
ZN2t3,0.0,0.0,Galactose
NI2t3,0.0,0.0,Galactose
CD2t3,0.0,0.0,Galactose
COBALT2t3,0.0,0.0,Galactose
4ABZt2r,0.0,0.0,Galactose
FORt3,6.77517537905772,6.775175379057887,Galactose
O2t,0.0,0.0,Galactose
H2CO3D,0.0,0.0,Galactose
MALTAT,0.0,0.0,Galactose
FRDO,0.0,0.0,Galactose
ABFA,0.0,0.0,Galactose
FLDO,0.0,0.0,Galactose
ADKd,-1000.0,999.9716696830727,Galactose
NOX,0.0,0.0,Galactose
PPA2,0.0,0.0,Galactose
ALKP,0.0,0.0,Galactose
PPA,2.4916352664502264,2.491635266473376,Galactose
HCO3E,1.05551844495079,1.0555184449529265,Galactose
DHNAOT4,0.0,0.0,Galactose
biomass_BIF,0.314392500470271,0.3143925004705956,Galactose
ATPM,1.0,1.0000000000011025,Galactose
SK_ACP,-0.003331088770813285,-0.0033310887708117667,Galactose
SK_ahcys,0.0,0.0,Galactose
DM_MTHTHF,0.0,0.0,Galactose
DM_GCALD,0.0,0.0,Galactose
DM_hpglu,0.044166633317820315,0.04416663331785974,Galactose
DM_Uracil,0.12134994043427781,0.12134994043934726,Galactose
EX_glc-D(e),-10.0,-10.0,Glucose
EX_xyl-D(e),0.0,0.0,Glucose
EX_gal(e),0.0,0.0,Glucose
EX_fru(e),0.0,0.0,Glucose
EX_man(e),0.0,0.0,Glucose
EX_malt(e),0.0,0.0,Glucose
EX_rib-D(e),0.0,0.0,Glucose
EX_arab-L(e),0.0,0.0,Glucose
EX_sucr(e),0.0,0.0,Glucose
EX_rmn(e),0.0,0.0,Glucose
EX_cellb(e),0.0,0.0,Glucose
EX_lcts(e),0.0,0.0,Glucose
EX_melib(e),0.0,0.0,Glucose
EX_raffin(e),0.0,0.0,Glucose
EX_malttr(e),0.0,0.0,Glucose
EX_malthx(e),0.0,0.0,Glucose
EX_lnb(e),0.0,0.0,Glucose
EX_gnb(e),0.0,0.0,Glucose
EX_nh4(e),-3.020249920833022,-3.0202499208329967,Glucose
EX_pi(e),-0.2167041168923654,-0.2167041168924409,Glucose
EX_mg2(e),-0.002452575896168649,-0.002452575896168607,Glucose
EX_na1(e),0.0,0.0,Glucose
EX_k(e),-0.05518374364504578,-0.05518374364504484,Glucose
EX_fe2(e),-0.0022073497458018317,-0.0022073497458017935,Glucose
EX_fe3(e),-0.002207349745801896,-0.0022073497458017935,Glucose
EX_zn2(e),-0.0009809046014673,-0.0009809046014672548,Glucose
EX_ni2(e),0.0,0.0,Glucose
EX_ca2(e),-0.0014716712947014279,-0.0014716712947013526,Glucose
EX_cd2(e),0.0,0.0,Glucose
EX_cu2(e),-0.0009809046014672765,-0.0009809046014672548,Glucose
EX_mn2(e),-0.000980904601467277,-0.0009809046014672548,Glucose
EX_tungs(e),0.0,0.0,Glucose
EX_mobd(e),-0.0009809046014672765,-0.0009809046014672548,Glucose
EX_cobalt2(e),-0.000980904601467277,-0.0009809046014672548,Glucose
EX_cl(e),-0.0014716712947013856,-0.0014716712947013524,Glucose
EX_ch4s(e),0.0,0.0,Glucose
EX_met-L(e),0.0,0.0,Glucose
EX_cys-L(e),-0.05639949944436464,-0.05639949944436338,Glucose
EX_leu-L(e),0.0,0.0,Glucose
EX_ile-L(e),0.0,0.0,Glucose
EX_val-L(e),0.0,0.0,Glucose
EX_his-L(e),0.0,0.0,Glucose
EX_thr-L(e),0.0,0.0,Glucose
EX_trp-L(e),0.0,0.0,Glucose
EX_phe-L(e),0.0,0.0,Glucose
EX_arg-L(e),0.0,0.0,Glucose
EX_tyr-L(e),0.0,0.0,Glucose
EX_lys-L(e),0.0,0.0,Glucose
EX_gly(e),0.0,0.0,Glucose
EX_ala-L(e),0.0,0.0,Glucose
EX_ser-L(e),0.0,0.0,Glucose
EX_pro-L(e),0.0,0.0,Glucose
EX_glu-L(e),0.0,0.0,Glucose
EX_gln-L(e),0.0,0.0,Glucose
EX_asp-L(e),0.0,0.0,Glucose
EX_asn-L(e),0.0,0.0,Glucose
EX_cgly(e),0.0,0.0,Glucose
EX_metsox-S-L(e),0.0,0.0,Glucose
EX_skm(e),0.0,0.0,Glucose
EX_ptrc(e),0.0,0.0,Glucose
EX_spmd(e),0.0,0.0,Glucose
EX_thm(e),-7.010952760487323e-05,-7.01095276048711e-05,Glucose
EX_btn(e),0.0,0.0,Glucose
EX_4abz(e),0.0,0.0,Glucose
EX_ptt(e),-9.054504013543546e-05,-9.054504013532882e-05,Glucose
EX_ribflv(e),-7.010952760487048e-05,-7.01095276048711e-05,Glucose
EX_ncam(e),0.0,0.0,Glucose
EX_nac(e),0.0,0.0,Glucose
EX_fol(e),-0.044447071428239296,-0.044447071428129474,Glucose
EX_cbl1(e),-7.010952760487071e-05,-7.01095276048711e-05,Glucose
EX_mqn4(e),-7.010952760487048e-05,-7.01095276048711e-05,Glucose
EX_so4(e),0.0,0.0,Glucose
EX_h2o(e),6.66077806459177,6.660778064594182,Glucose
EX_h(e),22.305828497666383,22.305828497666667,Glucose
EX_h2(e),0.0,0.0,Glucose
EX_h2s(e),0.0,0.0,Glucose
EX_co2(e),1.7073046990187941,1.7073046990193197,Glucose
EX_ac(e),13.620518277236606,13.620518277241752,Glucose
EX_etoh(e),4.46557457978118,4.4655745797828175,Glucose
EX_acald(e),0.0,0.0,Glucose
EX_lac-L(e),0.0,0.0,Glucose
EX_succ(e),0.19504228497454923,0.19504228497452353,Glucose
EX_pyr(e),0.0,0.0,Glucose
EX_h2o2(e),0.0,0.0,Glucose
EX_for(e),6.775175379057451,6.775175379058407,Glucose
EX_ura(e),0.0,0.0,Glucose
EX_xan(e),0.0,0.0,Glucose
EX_hxan(e),0.0,0.0,Glucose
ASNTRAT,0.052496002158524485,0.052496002158522126,Glucose
ALATRS,0.15969850014637993,0.15969850014638384,Glucose
ASPT,0.0,0.0,Glucose
ALATA_L,-0.28393541259472604,-0.2839354125947157,Glucose
ALAR,0.0496947649793343,0.04969476497934035,Glucose
ASPTRS(Asn),0.052496002158524485,0.05249600215852577,Glucose
ASPTA,-0.5431500171203734,-0.5431500171204103,Glucose
CBPS,0.2871643178922489,0.2871643178923305,Glucose
P5CR,0.0,0.0,Glucose
P5CRx,0.0700051492930824,0.07000514929471782,Glucose
ARGSL,0.09280772296132349,0.09280772296136733,Glucose
PROTRS,0.07000514929471498,0.07000514929472183,Glucose
ARGSS,0.09280772296132349,0.09280772296135113,Glucose
ACGS,0.0,0.0,Glucose
OCBT,0.09280772296132349,0.09280772296143412,Glucose
ACOTA,-0.11765510545103758,-0.11765510545099234,Glucose
G5SD,0.07000514929471496,0.07000514929471624,Glucose
MTAN,0.0,0.0,Glucose
GLU5K,0.07000514929471496,0.07000514929471773,Glucose
ARGTRS,0.09280772296132347,0.09280772296132714,Glucose
G5SADr,0.07000514929471498,0.0700051492947167,Glucose
SPMS,0.0,0.0,Glucose
EHGLAT,0.0,0.0,Glucose
ASPK,0.055116149257443736,0.055116149257412615,Glucose
THRS,0.0,0.0,Glucose
SERD_L,0.0,0.0,Glucose
THRAL,0.0,0.0,Glucose
HSDx,0.0,0.0,Glucose
HSK,0.0,0.0,Glucose
PGCD,0.5298155936802943,0.5298155936806722,Glucose
PSERT,0.5298155936798159,0.5298155936802915,Glucose
ASAD,-0.05511614925787149,-0.05511614925744373,Glucose
THRAr,0.2350423484911528,0.23504234849159666,Glucose
PSP_L,0.529815593679816,0.5298155936840443,Glucose
GCCc,0.0,0.0,Glucose
GLYCK,0.014909749942302274,0.01490974994230253,Glucose
AMPTASECG,0.0,0.0,Glucose
CYSDS,0.0,0.0,Glucose
CGS,0.0,0.0,Glucose
AHSERL,0.0,0.0,Glucose
CYSTRS,0.015254009730317226,0.015254009730317234,Glucose
CYSTS,0.0,0.0,Glucose
CYSTGLr,-0.04114548971406204,-0.04114548971290475,Glucose
CYSTL,0.04114548971404628,0.041145489714053525,Glucose
IG3PS,0.03676191507998913,0.03676191508009673,Glucose
HISTRS,0.03676191507998914,0.03676191507998875,Glucose
HISTD,0.03676191507998914,0.036761915079988904,Glucose
HSTPT,0.03676191507998913,0.036761915079988806,Glucose
IGPDH,0.03676191507998913,0.036761915079988806,Glucose
PRMICI,0.036761915079989126,0.036761915079988806,Glucose
PRAMPC,0.036761915079989126,0.036761915079988806,Glucose
PRATPP,0.036761915079989126,0.036761915079988806,Glucose
ATPPRT,0.036761915079989126,0.0367619150799888,Glucose
HISTP,0.03676191507998913,0.03676191507998881,Glucose
HISDr,0.0,0.0,Glucose
DHDPS,0.05511614925744372,0.055116149257443244,Glucose
DHDPRy,0.05511614925744373,0.05511614925744324,Glucose
